date,category,amount,notes
17-06-2022,Food,1838.0,test
2023-06-11,utilities,4076.0,Books
18-09-23,Rnt,5541.0,Restaurant dinner
05/30/2024,Rnt,1639.0,Monthly rent payment
2021-08-05,Saving,3262.0,test
2023-08-07,Education,,ATM withdrawal
2022-02-25,Utility,3754.0,Electricity bill
2021-05-15,Travl,5604.0,xyz123
05/31/2023,utilities,8050.0,Uber ride
2022-11-06,RENT,636.0,Coffee
10/07/2021,RENT,101.0,Lunch
,Freelance,79833.0,Medicine
2021-01-18,Food,2171.0,Medicine
29-10-22,Travel,1709.0,Gym membership
05/06/2022,Fod,1057.0,Electricity bill
07/28/2022,TRAVEL,2842.0,xyz123
20-03-2022,Travel,8443.0,Electricity bill
12-02-21,FOOD,8764.0,Electricity bill
2024-07-25,travel,7676.0,test
2024-02-19,Traval,9234.0,Restaurant dinner
2021-01-27,EDU,6894.0,Books
26-07-22,RENT,7273.0,Shopping
2023-04-15,EDU,8795.0,Electricity bill
06/17/2022,Entertainment,8822.0,Lunch
08-01-23,Foods,1697.0,Grocery shopping
,OTHERS,4219.0,Restaurant dinner
2021-07-15,RENT,,Movie tickets
01-07-22,Educaton,9846.0,Gym membership
09/04/2022,Foods,3489.0,Petrol
04/13/2023,Travl,3465.0,Restaurant dinner
04/22/2021,Travl,,ATM withdrawal
2023-07-23,RENT,4733.0,ATM withdrawal
10/20/2021,Rentt,49129.0,Restaurant dinner
10/15/2024,Entrtnmnt,7112.0,Uber ride
2022-01-12,Entertainment,7550.0,xyz123
10/18/2022,Fod,7468.0,xyz123
2022-04-06,Freelance,23778.0,Fixed deposit
09/05/2021,Fod,7659.0,Electricity bill
2021-12-08,Others,75601.0,Internet bill
2021-12-18,Foodd,1379.0,Movie tickets
11/02/2021,Investment,60074.0,Petrol
23-05-23,Bonus,43616.0,Shopping
04-12-2024,Food,1251.0,xyz123
03/20/2024,Rnt,5421.0,Internet bill
05-05-24,entertainment,5452.0,Lunch
2021-11-27,Fod,659.0,Online course
01/27/2024,Salary,77508.0,asdfgh
01/08/2024,Rentt,22725.0,Books
10-10-2022,Others,45451.0,Gym membership
31-03-2022,EDU,6459.0,Doctor consultation
09-11-23,Fod,,Electricity bill
,RENT,2118.0,Electricity bill
2021-08-09,Foods,3616.0,misc
08/23/2022,RENT,6861.0,Movie tickets
2021-02-13,Bonus,65888.0,Grocery shopping
17-04-2024,Entertainment,3091.0,test
2023-04-21,Utility,0.0,Grocery shopping
2023-04-27,OTHERS,896.0,Coffee
2022-11-02,Investment,73222.0,asdfgh
2022-06-14,Bonus,42605.0,EMI payment
2023-05-14,Entertainment,601.0,Coffee
07/06/2022,Fod,6940.0,Gym membership
2023-08-17,Foods,2748.0,ATM withdrawal
11/10/2022,travel,9372.0,!!!
10/26/2021,Travel,8231.0,Fixed deposit
19-09-2022,Salary,67978.0,Gym membership
2022-07-28,food,129.0,EMI payment
04-07-2024,Entertainment,8304.0,Medicine
27-08-2024,education,7729.0,Monthly rent payment
2022-12-19,SAVINGS,5013.0,Petrol
29-09-21,travel,1029.0,Shopping
2022-12-17,Fod,3123.0,EMI payment
06/13/2022,RENT,4522.0,Uber ride
13-10-21,Education,2662.0,misc
2023-05-08,Rnt,1646.0,Doctor consultation
2023-12-10,Travl,3466.0,Books
08-12-22,Rent,37714.0,Books
2023-11-25,Investment,22841.0,!!!
2022-09-12,education,8324.0,Online course
21-06-2023,Foodd,338.0,Fixed deposit
05/17/2023,Salary,,Train ticket
12/21/2023,Travl,7616.0,Doctor consultation
2024-08-11,RENT,2970.0,Electricity bill
,Utility,6996.0,Uber ride
09/23/2022,RENT,5434.0,!!!
2023-05-23,Utilties,9268.0,Coffee
08-01-24,Others,816412.0,Medicine
27-06-2021,entertainment,9947.0,Uber ride
2021-06-22,EDU,9379.0,Books
05/19/2023,RENT,387.0,!!!
01/08/2023,Others,75854.0,ATM withdrawal
13-05-24,Investment,47205.0,Movie tickets
02/11/2021,health,4891.0,Books
12/15/2021,TRAVEL,9135.0,asdfgh
20-03-2024,Travl,2946.0,Medicine
2021-12-27,Foods,4476.0,EMI payment
2022-11-20,Foods,3061.0,Doctor consultation
22-11-21,Fod,9116.0,test
2021-08-07,TRAVEL,1039.0,Petrol
2024-06-28,Foods,880.0,Gym membership
11-07-22,FOOD,5315.0,Books
02/05/2022,Others,32684.0,Petrol
11/19/2021,Travl,9183.0,Medicine
2022-03-22,Utilties,1104.0,Fixed deposit
06/23/2022,Freelance,51333.0,Electricity bill
04-08-22,FOOD,2670.0,Electricity bill
2023-05-12,Rnt,1304.0,Uber ride
2022-06-13,SAVINGS,,Grocery shopping
10-02-21,education,5011.0,Grocery shopping
10/14/2023,Rentt,15313.0,Restaurant dinner
28-03-2022,Helth,9058.0,Monthly rent payment
21-03-2021,rent,484.0,asdfgh
2021-08-29,TRAVEL,5249.0,Online course
12/01/2024,Misc,3868.0,Online course
08/24/2024,Investment,31531.0,test
11/06/2024,Traval,6950.0,Books
03/14/2023,Bonus,23255.0,EMI payment
01-10-2023,Salary,40318.0,Books
11/02/2024,food,6613.0,Electricity bill
09/04/2022,Fod,3031.0,test
08/19/2023,Rent,36791.0,Online course
2022-05-01,Others,4569.0,Movie tickets
16-09-2021,Entertainment,1504.0,Shopping
11/14/2024,Foodd,299.0,test
15-09-23,food,9204.0,Grocery shopping
23-05-21,Investment,19094.0,Petrol
01-02-24,Traval,2744.0,!!!
2021-10-08,Investment,,test
26-09-23,Foods,4622.0,Books
2023-05-15,rent,6741.0,Movie tickets
,TRAVEL,3078.0,xyz123
04/09/2022,education,6731.0,Lunch
04/03/2024,Investment,35429.0,Restaurant dinner
23-09-2022,Educaton,7984.0,Grocery shopping
12/28/2022,Education,4333.0,Grocery shopping
2022-12-17,Entertainment,1439.0,test
,education,2763.0,Electricity bill
12/24/2024,Freelance,64305.0,Train ticket
17-08-22,Others,10062.0,Movie tickets
17-10-24,Fod,8099.0,Doctor consultation
28-12-24,Traval,948.0,EMI payment
,Entertainment,138.0,Doctor consultation
2022-04-20,Foods,2917.0,Restaurant dinner
20-03-21,Rentt,41586.0,Doctor consultation
2023-06-21,Utilties,7109.0,Monthly rent payment
2022-01-10,travel,2162.0,Petrol
26-05-2023,Entertain,6275.0,Shopping
18-08-24,Travel,3905.0,Online course
2022-01-21,Salary,27197.0,misc
08/14/2024,Other,4330.0,ATM withdrawal
2022-05-20,Bonus,310817.0,Lunch
2022-01-07,Freelance,12054.0,Fixed deposit
2022-10-22,RENT,3926.0,Movie tickets
19-05-22,Traval,413.0,Train ticket
07/21/2023,food,9025.0,asdfgh
2022-10-15,Foods,4525.0,EMI payment
04-01-22,FOOD,1414.0,Petrol
13-09-22,Travl,6950.0,Medicine
06/16/2024,Food,3378.0,ATM withdrawal
10/26/2021,Rnt,8046.0,Restaurant dinner
03/03/2023,rent,6477.0,Gym membership
11/28/2022,Education,2602.0,Monthly rent payment
2022-06-18,Utilties,9771.0,Monthly rent payment
2022-12-12,Rentt,34751.0,Internet bill
2024-04-17,Others,58332.0,Uber ride
12-05-2024,Utilties,3812.0,Medicine
2021-07-26,rent,4957.0,xyz123
01/17/2023,Rentt,45803.0,xyz123
2024-09-08,utilities,1959.0,Gym membership
05/20/2022,Foodd,1405.0,Uber ride
2024-04-13,Travl,2580.0,Uber ride
02/27/2024,Utlities,3101.0,test
02/27/2022,Rent,31198.0,Movie tickets
07-07-23,Health,6678.0,Fixed deposit
2023-06-05,Salary,67808.0,Medicine
01/19/2021,Foodd,1978.0,Internet bill
20-04-21,Utlities,9878.0,Books
10/19/2023,Food,3920.0,Shopping
02/20/2023,Utilities,342.0,misc
2024-08-09,Salary,30978.0,Lunch
28-05-24,Foods,1591.0,asdfgh
20-02-21,entertainment,328.0,Movie tickets
2022-07-22,Salary,56804.0,Electricity bill
11-01-2023,Rnt,5350.0,Fixed deposit
28-03-22,savings,7727.0,Fixed deposit
18-07-24,EDU,6852.0,test
01/09/2024,Traval,5088.0,Gym membership
2021-09-20,Utlities,5535.0,Lunch
06/22/2022,TRAVEL,9004.0,Uber ride
2024-05-20,Rentt,17794.0,Train ticket
02/26/2024,TRAVEL,931.0,Movie tickets
2024-05-20,Rentt,17794.0,Train ticket
23-12-2022,rent,931.0,Shopping
2021-03-11,Utilties,2095.0,Train ticket
22-02-21,RENT,1823.0,Doctor consultation
08/20/2021,FOOD,3484.0,xyz123
04-08-24,Freelance,29952.0,Movie tickets
2021-08-05,Bonus,27877.0,Gym membership
12/09/2023,Fod,7409.0,Online course
2024-08-13,Rnt,8371.0,EMI payment
2023-04-12,Salary,73422.0,Monthly rent payment
02-12-24,Rent,999999.0,Gym membership
2024-05-29,Fod,4210.0,Uber ride
2024-06-25,Rnt,5280.0,Electricity bill
12-10-24,Freelance,55580.0,Shopping
24-04-2022,Foods,1670.0,EMI payment
22-11-21,RENT,5557.0,Monthly rent payment
2023-06-02,RENT,3427.0,Electricity bill
01/08/2024,Utilities,4064.0,Movie tickets
2023-03-11,Education,7988.0,Fixed deposit
12/24/2021,Salary,33416.0,Fixed deposit
03/08/2021,TRAVEL,2562.0,Internet bill
2023-01-21,Utlities,8088.0,Coffee
02/13/2021,RENT,6650.0,Grocery shopping
2021-08-15,Travl,3247.0,Medicine
13-03-22,Foods,4818.0,Medicine
2021-12-25,Travel,1683.0,Online course
2023-03-17,Freelance,50775.0,test
02-05-2022,Entrtnmnt,9589.0,Monthly rent payment
2023-02-16,Travel,5552.0,Coffee
2022-09-17,utilities,4644.0,Gym membership
12/23/2024,Helth,3675.0,misc
12/26/2021,Entrtnmnt,0.0,ATM withdrawal
23-11-2022,RENT,7020.0,Shopping
04-06-21,Utlities,3012.0,Medicine
,Savings,8987.0,Uber ride
2023-07-21,Freelance,459085.0,Internet bill
2022-02-01,Utilities,8615.0,Lunch
05/12/2024,Foods,1315.0,Internet bill
11/26/2022,Fod,8293.0,Fixed deposit
18-11-23,Travl,2280.0,Books
20-09-21,food,5530.0,Shopping
03/16/2022,EDU,6239.0,Coffee
10/20/2023,Salary,29482.0,Doctor consultation
2021-09-12,rent,1906.0,Grocery shopping
01-04-2024,Traval,8325.0,Restaurant dinner
2024-01-18,Investment,782862.0,test
06/11/2023,SAVINGS,1231.0,xyz123
2023-05-25,others,8498.0,!!!
12/03/2021,food,2808.0,misc
10/08/2024,savings,3688.0,Electricity bill
2024-12-08,food,5289.0,EMI payment
10/09/2021,Investment,38031.0,Movie tickets
06/16/2022,RENT,1379.0,asdfgh
2022-03-04,utilities,4723.0,Petrol
07/05/2024,Utilties,8746.0,!!!
2023-12-11,entertainment,,!!!
12/24/2024,Educaton,2747.0,Books
14-01-24,RENT,5132.0,test
02/21/2024,Foods,3262.0,Coffee
22-07-2021,Utility,789.0,EMI payment
2022-08-19,SAVINGS,6124.0,Online course
29-06-2024,Utilties,5150.0,Gym membership
2022-08-17,Entertain,6791.0,asdfgh
2023-06-24,Rnt,4974.0,xyz123
02/01/2022,Fod,7742.0,Grocery shopping
2024-01-14,Entrtnmnt,,Shopping
,Utility,6862.0,Monthly rent payment
01/06/2023,travel,604.0,Electricity bill
02/05/2023,savings,9372.0,Gym membership
10-05-2022,Utility,4000.0,Shopping
,Rnt,6665.0,EMI payment
11/28/2023,RENT,3435.0,Online course
08-02-24,Freelance,58106.0,EMI payment
2024-06-17,Entertainment,8162.0,Medicine
03/08/2023,Travel,4907.0,Lunch
2023-10-14,Utlities,3573.0,asdfgh
30-06-23,Rnt,635.0,!!!
2023-05-12,Educaton,128.0,Monthly rent payment
12/04/2023,education,7321.0,Monthly rent payment
09/30/2023,Foodd,4035.0,Restaurant dinner
2023-10-26,Educaton,6081.0,Petrol
10/14/2022,Rent,29153.0,misc
12/03/2022,Investment,53332.0,Internet bill
12/21/2024,food,1710.0,Uber ride
2024-01-08,Utilities,9864.0,Internet bill
12/15/2021,rent,7174.0,Medicine
01/30/2024,Utilties,544.0,Medicine
19-10-2024,Travl,2838.0,Medicine
2021-01-31,Foods,3226.0,Train ticket
17-09-24,Travl,951.0,Fixed deposit
2023-02-15,Rent,16219.0,Lunch
2021-04-14,Freelance,22666.0,xyz123
2024-08-12,Others,3718.0,Restaurant dinner
11/05/2021,Foodd,2978.0,ATM withdrawal
24-03-2021,TRAVEL,1864.0,Coffee
2023-02-21,Utilties,4523.0,asdfgh
07/12/2023,Rentt,12318.0,Coffee
07/27/2021,RENT,4102.0,ATM withdrawal
28-04-21,EDU,5581.0,Movie tickets
10-08-2022,Utilities,3108.0,ATM withdrawal
07-02-24,Entertain,3438.0,Electricity bill
10/18/2023,Entrtnmnt,7485.0,Electricity bill
23-05-21,HEALTH,2344.0,test
08/06/2021,Traval,1103.0,Books
15-02-21,FOOD,1773.0,Monthly rent payment
2023-10-21,Food,3975.0,xyz123
08-10-21,Food,4554.0,Gym membership
18-04-23,Entertain,2080.0,Electricity bill
07-10-2023,Investment,44131.0,misc
07/17/2022,Salary,42147.0,!!!
2021-08-10,Salary,13777.0,Petrol
09-03-21,Utlities,8430.0,Gym membership
2022-07-23,FOOD,999999.0,Gym membership
29-04-24,Bonus,58012.0,ATM withdrawal
,Savings,170.0,Monthly rent payment
2024-05-22,Utilties,6226.0,test
06/11/2024,Utility,9556.0,Doctor consultation
10/13/2021,Fod,7406.0,Medicine
2024-10-15,Utilities,3377.0,misc
2022-08-02,Foodd,1112.0,Books
2023-02-26,Investment,73568.0,test
30-05-21,travel,6610.0,Medicine
28-06-2021,TRAVEL,1018.0,ATM withdrawal
2023-12-14,travel,5561.0,Uber ride
2022-11-08,Utility,409.0,Electricity bill
2024-07-31,Travl,4985.0,Train ticket
2023-02-22,Entertainment,3076.0,Monthly rent payment
06/02/2024,Helth,7572.0,Restaurant dinner
12/20/2021,Utilties,2900.0,Monthly rent payment
13-12-2023,Food,1360.0,Monthly rent payment
2023-02-23,Rnt,5845.0,xyz123
05/13/2021,Foods,4807.0,xyz123
2021-07-08,Travl,5048.0,Lunch
2022-10-31,Utilties,6228.0,ATM withdrawal
2023-01-05,utilities,4832.0,Train ticket
27-04-22,Foodd,3022.0,xyz123
2022-06-24,Foodd,2357.0,Gym membership
15-04-21,Salary,15555.0,Fixed deposit
08-07-2021,Utility,8433.0,Electricity bill
20-07-22,Entertain,9364.0,Medicine
01/19/2024,Saving,2250.0,Train ticket
20-04-22,Travel,3168.0,misc
19-08-22,Food,432.0,!!!
15-09-21,Rent,7537.0,Restaurant dinner
27-05-24,Bonus,52691.0,Movie tickets
24-06-22,Others,,Fixed deposit
2023-11-27,FOOD,2443.0,Lunch
2021-12-18,Rentt,13427.0,Grocery shopping
28-04-22,Educaton,3852.0,Movie tickets
26-11-2021,Fod,5693.0,Internet bill
2021-09-19,TRAVEL,8723.0,Coffee
09/15/2024,HEALTH,1203.0,Online course
2024-09-24,Educaton,1247.0,Electricity bill
05/17/2021,utilities,5070.0,!!!
2022-06-14,FOOD,1258.0,Online course
2022-01-26,SAVINGS,7832.0,Electricity bill
04-04-24,TRAVEL,1785.0,Electricity bill
06/18/2021,Rnt,9292.0,asdfgh
07/01/2021,Foodd,3091.0,misc
02-02-24,Utilties,6261.0,ATM withdrawal
06/18/2024,Educaton,8472.0,Lunch
25-11-22,Utilties,6662.0,misc
2022-01-02,Foodd,4368.0,EMI payment
2021-11-29,Entrtnmnt,7568.0,Fixed deposit
2022-02-06,Rent,43387.0,Monthly rent payment
2021-05-05,Freelance,60979.0,asdfgh
10/18/2022,Helth,2541.0,test
02/04/2024,Utilities,5841.0,xyz123
2024-10-02,Food,3826.0,xyz123
01/06/2022,Investment,43006.0,Internet bill
2024-09-15,Others,66394.0,Medicine
2022-10-03,Investment,29568.0,ATM withdrawal
2024-03-12,Rnt,7091.0,Doctor consultation
07/20/2024,Salary,35930.0,Monthly rent payment
2022-08-25,Rnt,6278.0,Monthly rent payment
01/13/2023,Food,4479.0,xyz123
2021-11-12,Fod,4222.0,Restaurant dinner
08-07-22,Investment,19576.0,asdfgh
02/27/2022,RENT,4808.0,Online course
2024-09-25,Food,2508.0,Restaurant dinner
2021-06-07,Travl,1227.0,Petrol
2023-12-22,Rent,47588.0,Monthly rent payment
2021-10-10,rent,460.0,Gym membership
02/24/2022,Food,259.0,Monthly rent payment
2024-09-08,Helth,2452.0,Grocery shopping
30-10-23,RENT,6326.0,Electricity bill
2022-08-03,Entrtnmnt,8247.0,Uber ride
,Utilities,9345.0,Petrol
05/24/2022,education,5178.0,Medicine
29-10-2022,Fod,2058.0,Fixed deposit
2023-11-22,RENT,2204.0,!!!
2024-05-03,TRAVEL,5004.0,Shopping
10-02-24,Investment,37501.0,Doctor consultation
02-01-23,Utilties,-500.0,Shopping
06-07-21,FOOD,8300.0,Books
25-12-21,Fod,,Medicine
2022-01-02,Utilities,2493.0,EMI payment
11/06/2024,food,1669.0,Uber ride
19-05-21,Rentt,35278.0,Lunch
2022-08-18,FOOD,1373.0,Electricity bill
2022-07-06,Bonus,41429.0,ATM withdrawal
,HEALTH,4288.0,xyz123
12/10/2023,TRAVEL,1716.0,Coffee
2021-05-30,utilities,8101.0,Fixed deposit
24-01-2024,travel,0.0,ATM withdrawal
11/09/2023,education,3456.0,Restaurant dinner
10-02-21,FOOD,9609.0,test
2022-01-19,travel,8773.0,test
2022-12-09,food,5854.0,Petrol
04/05/2023,Utilties,3973.0,Doctor consultation
2024-06-30,Foodd,4780.0,Grocery shopping
2023-05-16,Traval,5933.0,Train ticket
26-09-2022,Investment,30258.0,Doctor consultation
01-03-2022,Entertain,4388.0,Restaurant dinner
04/18/2021,Bonus,42493.0,xyz123
23-08-23,travel,3869.0,Coffee
2021-02-03,Utlities,1095.0,Coffee
01/26/2023,Rent,25950.0,Grocery shopping
23-12-22,Utility,8412.0,Gym membership
06/15/2022,Saving,5195.0,Grocery shopping
2021-04-27,Food,1397.0,Train ticket
2024-01-31,Others,44788.0,Gym membership
06/11/2021,savings,2221.0,!!!
27-08-22,travel,7115.0,Fixed deposit
2022-02-16,food,3557.0,Doctor consultation
2021-09-16,Fod,9007.0,Online course
05/24/2022,Food,1908.0,test
2021-11-08,Rent,,xyz123
16-05-23,Education,9570.0,ATM withdrawal
26-08-24,Foods,1536.0,asdfgh
20-06-22,Utlities,3476.0,Books
11/24/2021,Fod,5198.0,Uber ride
22-08-24,utilities,2168.0,Electricity bill
04/30/2024,HEALTH,6549.0,ATM withdrawal
2021-11-05,education,1130.0,Train ticket
2021-07-19,Investment,11323.0,Books
19-09-22,Others,58453.0,Train ticket
04-07-2022,Education,9651.0,ATM withdrawal
2023-06-24,utilities,1926.0,xyz123
2022-03-17,Rentt,28183.0,Electricity bill
2024-05-21,entertainment,1065.0,Electricity bill
03-03-24,Food,1815.0,Restaurant dinner
02/25/2021,Entrtnmnt,5081.0,Electricity bill
11/10/2023,Others,59543.0,Gym membership
2023-01-11,Bonus,19991.0,Train ticket
2021-08-17,Rent,7149.0,Grocery shopping
2024-11-07,Foodd,4640.0,!!!
2021-10-18,health,289.0,Monthly rent payment
2021-03-17,Saving,4922.0,Internet bill
2021-07-04,Investment,65697.0,asdfgh
2021-01-07,Rnt,4960.0,!!!
23-09-2024,HEALTH,2513.0,Books
10/05/2022,Utilties,1151.0,asdfgh
2022-03-12,Travl,7892.0,Shopping
21-01-2023,Rentt,,Shopping
12/17/2021,Traval,8568.0,Online course
2021-05-20,food,4512.0,Uber ride
2023-10-16,FOOD,6165.0,Movie tickets
12/09/2021,Savings,6703.0,Monthly rent payment
2024-03-11,Foodd,174.0,Petrol
03/21/2024,Others,59928.0,Coffee
2023-10-28,Utilties,4292.0,Medicine
06/02/2021,Utility,9762.0,Movie tickets
2024-06-05,Traval,3341.0,ATM withdrawal
2022-09-26,food,5984.0,Petrol
09-12-21,Salary,38299.0,xyz123
2023-05-07,Others,14036.0,Movie tickets
2024-04-17,Entrtnmnt,7397.0,Coffee
2022-06-17,Travel,4897.0,Internet bill
05-03-21,rent,9431.0,Uber ride
01/24/2024,Rent,24769.0,ATM withdrawal
2022-04-15,Educaton,999999999.0,!!!
2021-12-25,Health,8575.0,Movie tickets
10/04/2024,Entrtnmnt,7696.0,Coffee
04/26/2024,Salary,52838.0,!!!
2023-10-21,food,6555.0,asdfgh
2022-06-30,Freelance,66829.0,Uber ride
14-03-2022,rent,9833.0,ATM withdrawal
2024-11-21,travel,1699.0,Online course
2024-07-21,Others,79575.0,Restaurant dinner
13-07-23,Travl,2082.0,Grocery shopping
25-11-2023,Travel,9240.0,asdfgh
09/06/2021,SAVINGS,1254.0,Petrol
2021-06-08,Others,23875.0,misc
04/26/2021,Travl,3247.0,Monthly rent payment
11-09-2022,Rentt,18126.0,Lunch
2023-02-23,Foodd,4738.0,Books
21-05-2022,Travl,7130.0,Restaurant dinner
01-04-24,FOOD,1289.0,test
03/02/2023,Education,9037.0,Gym membership
08/23/2022,Utilities,8401.0,Medicine
03/20/2021,FOOD,1327.0,misc
12-08-2022,Travel,9979.0,Online course
2021-07-01,Entertainment,5029.0,xyz123
14-10-23,Utlities,6375.0,Doctor consultation
10-01-2022,Foods,2176.0,Movie tickets
09-10-24,RENT,8293.0,misc
07/08/2024,Bonus,17389.0,Uber ride
11/16/2022,Freelance,75843.0,Online course
2022-05-20,Utlities,7358.0,ATM withdrawal
15-01-24,Others,412.0,Doctor consultation
12-03-24,Freelance,33176.0,Petrol
11/29/2023,Food,485.0,test
04/18/2023,Rnt,6722.0,Train ticket
2024-06-12,Food,3531.0,Doctor consultation
08/02/2022,OTHERS,9891.0,xyz123
05/17/2024,Entrtnmnt,4376.0,Gym membership
01-11-23,Education,5269.0,asdfgh
27-06-2022,FOOD,1930.0,Train ticket
07-07-2022,Fod,4879.0,!!!
,Foodd,1329.0,Coffee
2023-07-03,Foodd,0.0,Restaurant dinner
25-04-2022,Freelance,56269.0,!!!
2023-04-26,entertainment,2827.0,Online course
06/22/2021,Health,7023.0,Monthly rent payment
2022-09-12,Fod,1546.0,Internet bill
01/17/2022,Utilties,8526.0,Gym membership
2022-04-30,EDU,4701.0,xyz123
01/30/2023,Rent,19407.0,Train ticket
2021-08-28,RENT,575.0,asdfgh
06/12/2023,EDU,187.0,Books
2022-04-07,travel,,Fixed deposit
30-12-2022,rent,2896.0,asdfgh
2024-09-23,Travel,7322.0,Movie tickets
2021-09-14,Foods,2889.0,Restaurant dinner
19-02-2024,Helth,1275.0,Gym membership
10/30/2023,Foodd,3995.0,ATM withdrawal
11-08-23,Entertain,638.0,Lunch
2024-05-21,Foods,,Internet bill
2023-05-12,Bonus,365282.0,EMI payment
2022-01-25,Salary,36962.0,Shopping
04-10-2024,Rent,20467.0,Fixed deposit
,Education,8621.0,Monthly rent payment
2023-05-31,Educaton,7388.0,!!!
24-01-2024,FOOD,8523.0,Grocery shopping
23-02-24,Utility,8145.0,Monthly rent payment
2021-01-04,Freelance,54312.0,Online course
2023-11-12,Rent,21272.0,misc
2022-08-20,FOOD,9581.0,Movie tickets
08/08/2023,TRAVEL,559.0,Books
03/09/2022,Helth,6727.0,!!!
11/30/2021,Salary,56832.0,Movie tickets
09-05-22,FOOD,4051.0,Shopping
31-12-24,education,8868.0,asdfgh
2021-04-23,Freelance,53888.0,Electricity bill
01/07/2022,rent,5796.0,Electricity bill
2022-01-04,Rentt,26260.0,ATM withdrawal
01-07-22,Rentt,5970.0,Online course
09-11-21,Food,2076.0,Shopping
05/04/2021,Education,8245.0,ATM withdrawal
2021-05-15,food,8136.0,Coffee
2022-07-05,Traval,1007.0,ATM withdrawal
2023-07-23,Entertainment,8290.0,Coffee
,Others,818854.0,Shopping
10/15/2022,FOOD,7670.0,Movie tickets
09-09-22,Foodd,3197.0,Restaurant dinner
02/21/2021,Entertain,4067.0,Movie tickets
2024-03-20,Utilities,2919.0,Electricity bill
14-02-2022,Bonus,48704.0,Restaurant dinner
2024-04-12,Utility,7463.0,!!!
24-10-22,utilities,1259.0,Online course
13-04-21,Health,3493.0,Restaurant dinner
2022-01-31,Travel,-1000.0,Coffee
2024-10-31,Utlities,934.0,Fixed deposit
2021-08-05,Foodd,3813.0,EMI payment
07-10-22,Utilties,8498.0,Shopping
2023-09-14,Freelance,55338.0,Uber ride
30-11-24,Savings,2655.0,Gym membership
01/11/2023,Travl,6844.0,Shopping
07/20/2023,Entertainment,999999.0,Restaurant dinner
13-02-2021,Foodd,886.0,Internet bill
30-10-2021,rent,4716.0,Doctor consultation
13-02-24,Rent,14825.0,Books
08/12/2022,Freelance,386183.0,misc
11-04-2021,Foodd,3585.0,Grocery shopping
2021-12-08,food,2222.0,test
08/27/2021,TRAVEL,9783.0,Doctor consultation
,FOOD,2854.0,test
09/15/2024,rent,3538.0,Doctor consultation
2023-09-17,Rnt,4542.0,!!!
09-09-2022,FOOD,,Coffee
2024-01-23,Entertain,7393.0,Online course
21-09-21,Travl,9832.0,Electricity bill
07/28/2021,Rentt,21280.0,Medicine
04-11-22,Investment,73956.0,Gym membership
22-09-2021,food,5835.0,xyz123
2021-11-14,Entertain,5866.0,Doctor consultation
30-03-23,Salary,33783.0,Gym membership
2024-01-18,Rentt,27774.0,!!!
13-09-22,rent,983.0,Gym membership
2023-12-07,Travl,3790.0,Fixed deposit
01/13/2024,FOOD,4451.0,Doctor consultation
07-03-2021,Rent,8467.0,Gym membership
11-12-21,Bonus,37773.0,Petrol
09/18/2024,Freelance,21409.0,Shopping
2024-04-21,Travl,1499.0,!!!
2023-09-17,Rentt,38688.0,EMI payment
02/12/2021,food,6859.0,EMI payment
12/06/2024,Salary,107734.0,Shopping
11/01/2024,Bonus,12380.0,Shopping
11/01/2023,Utlities,8614.0,xyz123
01/06/2024,Rentt,14410.0,misc
27-02-23,entertainment,8471.0,Coffee
16-09-24,FOOD,2133.0,test
2023-01-30,Others,77582.0,!!!
10/23/2024,Others,45360.0,Shopping
01/13/2021,Others,1845.0,ATM withdrawal
17-11-2021,Foodd,4142.0,Petrol
17-09-2023,Freelance,61926.0,Movie tickets
2024-04-24,Traval,8099.0,asdfgh
2023-04-07,Food,2532.0,Movie tickets
2022-06-17,Entrtnmnt,3769.0,EMI payment
2023-09-22,Rent,36134.0,Online course
03/03/2022,Entrtnmnt,9044.0,Coffee
2022-01-06,Savings,1050.0,test
2021-03-13,Food,440.0,!!!
05/15/2022,Rent,47954.0,Electricity bill
18-04-24,utilities,2902.0,Doctor consultation
11-01-23,Salary,45181.0,Grocery shopping
2021-10-14,Rnt,3663.0,Train ticket
2021-03-19,Entertain,4398.0,Electricity bill
,rent,7556.0,test
01/23/2023,Foodd,2659.0,Movie tickets
10-12-24,Utilities,-1000.0,Gym membership
12/19/2022,Fod,842.0,Books
2023-08-29,Foodd,980.0,Fixed deposit
2022-02-27,Food,,misc
20-02-21,Others,67474.0,EMI payment
2022-08-11,Fod,-500.0,Electricity bill
2021-04-23,health,5987.0,asdfgh
09-04-23,Others,35347.0,test
,Others,78185.0,Online course
03/03/2021,Rent,13246.0,ATM withdrawal
18-04-24,travel,6683.0,Lunch
17-05-2022,rent,9477.0,Shopping
07/21/2024,FOOD,425.0,Doctor consultation
2021-08-18,Freelance,48888.0,!!!
2022-06-22,Foodd,1301.0,Coffee
11/28/2021,Rent,33370.0,Doctor consultation
04-09-22,Others,75671.0,Online course
2022-01-07,Utilties,5210.0,Online course
31-10-24,Rent,7179.0,Shopping
01/11/2024,education,5861.0,Lunch
08/03/2022,food,7480.0,ATM withdrawal
06/02/2024,travel,999999.0,!!!
2023-01-26,Utlities,8132.0,Grocery shopping
27-11-23,RENT,,EMI payment
2021-11-13,Foodd,1397.0,Books
2021-12-15,Education,4169.0,misc
2023-10-19,Utilities,2572.0,Electricity bill
2024-06-10,Traval,4406.0,Electricity bill
03-01-24,Helth,9862.0,test
04/30/2022,Fod,,asdfgh
